,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2593,89.86000061035156,126.25238800048828,53.97999954223633,64.33999633789062,41.90999984741211,85.88999938964844,34.14611053466797,101.12999725341795,49.09000015258789,53.08000183105469
2594,92.55999755859376,129.78012084960938,55.09999847412109,63.66999816894531,42.83000183105469,85.66999816894531,34.715370178222656,104.45999908447266,49.84999847412109,54.7400016784668
2595,90.2699966430664,126.07074737548828,54.18000030517578,63.040000915527344,42.18000030517578,88.43000030517578,34.35483932495117,103.19000244140624,49.0,53.52000045776367
2596,92.16000366210938,124.15869903564452,54.11000061035156,63.869998931884766,41.81999969482422,88.0,34.07969665527344,105.79000091552734,48.619998931884766,50.650001525878906
2597,87.77999877929688,112.8202667236328,51.310001373291016,59.70000076293945,39.290000915527344,84.4000015258789,31.59392738342285,100.88999938964844,45.540000915527344,46.18000030517578
2598,89.0199966430664,116.54875946044922,51.86000061035156,59.33000183105469,39.130001068115234,84.3499984741211,32.0208740234375,102.30999755859376,45.59999847412109,47.16999816894531
2599,89.55000305175781,116.3001937866211,53.25,60.09999847412109,40.310001373291016,85.16000366210938,31.650854110717773,104.68000030517578,46.29999923706055,47.13999938964844
2600,89.73999786376953,119.64627075195312,54.59000015258789,60.400001525878906,41.09000015258789,86.76000213623047,31.688804626464844,102.88999938964844,46.77000045776367,48.20000076293945
2601,90.9000015258789,118.69024658203124,51.52000045776367,60.4900016784668,40.86000061035156,89.48999786376953,31.840606689453125,102.62999725341795,46.58000183105469,46.630001068115234
2602,90.27999877929688,118.6998062133789,53.68999862670898,60.08000183105469,41.470001220703125,89.66000366210938,31.53700256347656,106.38999938964844,46.9900016784668,46.91999816894531
2603,90.68000030517578,117.0841293334961,54.400001525878906,59.619998931884766,40.68999862670898,91.0999984741211,31.70778083801269,106.9000015258789,46.02000045776367,45.97999954223633
2604,90.33999633789062,115.74569702148438,55.119998931884766,60.09000015258789,40.04999923706055,90.62000274658205,31.41366195678711,106.5999984741211,45.7400016784668,46.41999816894531
2605,91.3000030517578,114.15869903564452,55.18999862670898,59.91999816894531,40.34000015258789,90.45999908447266,31.09108161926269,107.16000366210938,45.63999938964844,46.70000076293945
2606,87.30000305175781,111.3001937866211,54.43999862670898,59.09000015258789,39.43000030517578,88.80000305175781,30.540796279907227,108.43000030517578,44.650001525878906,44.5
